Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
6,25929182,26,30,2298.0,9094.0,517.0,0.0,88.38461,146.43854,1430.0,0.0,303.13333,473.64847,439.3505356243016,2.1597287565801344,471439.7,3.3744068e+06,2.503612e+07,1.0,2.5929182e+07,1.03716725e+06,5.018134e+06,2.5117266e+07,1.0,851920.0,29376.55,105429.164,564193.0,1.0,0,0,0,0,544,624,1.0027312,1.1569976,0.0,1430.0,199.85965,371.41263,137947.34,0,0,0,0,1,0,0,0,1.0,203.42857,88.38461,303.13333,0,0,0,0,0,0,26,2298,30,9094,8192,250,24,20,893059.0,0.0,893059.0,893059.0,2.503612e+07,0.0,2.503612e+07,2.503612e+07,Benign
17,20894,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9763.56848856131,191.4425193835551,6964.6665,12057.96,20888.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,95.72126,95.72126,43.0,59.0,49.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20627,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12410.917729189898,193.92058951859207,6875.6665,11903.808,20621.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.9603,96.9603,38.0,90.0,58.8,28.481573,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20598,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14564.52082726478,194.1936110301971,6866.0,11887.931,20593.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,97.0968,97.0968,47.0,103.0,69.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,7182341,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392303707106081,798037.9,1.4197286e+06,4.091718e+06,1.0,2.0,2.0,0.0,2.0,2.0,7.127131e+06,1.01816156e+06,1.5597648e+06,4.091718e+06,1.0,0,0,0,0,64,256,0.27846074,1.113843,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,55621,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,431.4917027741321,71.91528379568868,18540.334,29354.91,52385.0,1.0,0.0,0.0,0.0,0.0,0.0,3236.0,1618.0,2286.7834,3235.0,1.0,0,0,0,0,20,60,17.97882,53.936462,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,16425,1892,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,55616,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,431.5304948216341,71.92174913693901,18538.666,29352.81,52381.0,2.0,0.0,0.0,0.0,0.0,0.0,3235.0,1617.5,2284.662,3233.0,2.0,0,0,0,0,20,60,17.980438,53.94131,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,0,0,0,0,0,0,1,6,3,18,16425,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20592,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12432.012432012432,194.25019425019423,6864.0,11884.467,20587.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,97.1251,97.1251,38.0,90.0,58.8,28.481573,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20633,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14539.814859690789,193.8641981292105,6877.6665,11909.004,20629.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,96.9321,96.9321,47.0,103.0,69.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,7156491,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3973328548865638,795165.7,1.4113821e+06,4.064071e+06,1.0,2.0,2.0,0.0,2.0,2.0,7.101427e+06,1.01448956e+06,1.5502278e+06,4.064071e+06,1.0,0,0,0,0,64,256,0.27946657,1.1178663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20873,2,2,86.0,142.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,10923.202222967471,191.63512671872755,6957.6665,12046.702,20868.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,95.817566,95.817566,43.0,71.0,54.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,67.75,43.0,71.0,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20795,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11156.528011541235,192.3539312334696,6931.6665,12002.535,20791.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,96.17696,96.17696,44.0,72.0,55.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,0,0,0,0,0,0,2,88,2,144,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,118,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,152542.37288135593,25423.728813559323,59.0,79.19596,115.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,8474.576,16949.152,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,1959,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,118,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,152542.37288135593,25423.728813559323,59.0,82.02438,117.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,8474.576,16949.152,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,0,0,0,0,0,0,1,6,2,12,1892,16425,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,7117227,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405041598364082,790803.0,1.4009035e+06,4.027957e+06,1.0,3.0,3.0,0.0,3.0,3.0,7.062054e+06,1.0088649e+06,1.5384445e+06,4.027957e+06,1.0,0,0,0,0,64,256,0.28100833,1.1240333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,14340886,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367683837665261,1.3037169e+06,2.5572532e+06,7.99999e+06,2.0,2.0,2.0,0.0,2.0,2.0,1.4300554e+07,1.5889505e+06,2.7696435e+06,7.99999e+06,3.0,0,0,0,0,64,320,0.1394614,0.697307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6.340893e+06,0.0,6.340893e+06,6.340893e+06,7.99999e+06,0.0,7.99999e+06,7.99999e+06,Benign
6,3155279,11,14,942.0,18992.0,450.0,0.0,85.63636,180.16174,2920.0,0.0,1356.5714,1064.6945,6317.666361675148,7.923229609806295,131469.95,550874.2,2.695737e+06,1.0,3.155279e+06,315527.9,845752.2,2.695737e+06,2.0,3.100229e+06,238479.16,761044.1,2.751039e+06,2.0,0,0,0,0,244,304,3.486221,4.4370084,0.0,2920.0,766.6923,1012.37305,1.0248992e+06,0,0,0,0,1,0,0,0,1.0,797.36,85.63636,1356.5714,0,0,0,0,0,0,11,942,14,18992,8192,1892,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,5163920,5,2,18.0,0.0,6.0,0.0,3.6,3.2863352,0.0,0.0,0.0,0.0,3.4857240236099707,1.3555593425149886,860653.3,2.0812298e+06,5.108708e+06,1.0,5.16392e+06,1.29098e+06,2.545285e+06,5.108708e+06,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,124,64,0.96825665,0.38730267,0.0,6.0,2.25,3.105295,9.642858,0,0,0,0,1,0,0,0,0.0,2.5714285,3.6,0.0,0,0,0,0,0,0,5,18,2,0,8192,29200,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20688,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12567.6720804331,193.34880123743235,6896.0,11939.893,20683.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.6744,96.6744,37.0,93.0,59.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20874,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12647.312446105205,191.6259461531092,6958.0,12045.547,20867.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.81297,95.81297,38.0,94.0,60.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20875,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12646.706586826347,191.61676646706584,6958.3335,12047.856,20870.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.80838,95.80838,38.0,94.0,60.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20819,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11143.666842787838,192.1321869446179,6939.6665,12015.525,20814.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.06609,96.06609,44.0,72.0,55.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20805,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11151.165585195866,192.2614756068253,6935.0,12006.576,20799.0,1.0,5.0,5.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,52,40,96.13074,96.13074,44.0,72.0,55.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,25153718,22,20,2344.0,2006.0,593.0,0.0,106.545456,175.51576,397.0,0.0,100.3,124.433075,172.93666089442522,1.669733277601347,613505.3,3.8988222e+06,2.496914e+07,1.0,2.5153718e+07,1.1977961e+06,5.455965e+06,2.5009496e+07,1.0,144435.0,7601.8423,15402.992,41409.0,1.0,0,0,0,0,464,424,0.87462217,0.79511106,0.0,593.0,101.16279,150.5542,22666.568,0,0,0,0,1,0,0,0,0.0,103.57143,106.545456,100.3,0,0,0,0,0,0,22,2344,20,2006,8192,252,20,20,184578.0,0.0,184578.0,184578.0,2.496914e+07,0.0,2.496914e+07,2.496914e+07,Benign
17,20686,2,2,76.0,188.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,12762.254664990814,193.36749492410328,6895.3335,11939.604,20682.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.68375,96.68375,38.0,94.0,60.4,30.672462,940.8,0,0,0,0,0,0,0,0,1.0,75.5,38.0,94.0,0,0,0,0,0,0,2,76,2,188,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,14341550,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8367296421934868,1.3037772e+06,2.5571578e+06,7.999748e+06,2.0,3.0,3.0,0.0,3.0,3.0,1.42999e+07,1.5888778e+06,2.7696168e+06,7.999748e+06,2.0,0,0,0,0,64,320,0.13945495,0.6972747,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6.341799e+06,0.0,6.341799e+06,6.341799e+06,7.999748e+06,0.0,7.999748e+06,7.999748e+06,Benign
17,20730,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13989.387361312109,192.9570670525808,6910.0,11963.275,20724.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,96.47853,96.47853,43.0,102.0,66.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20910,2,2,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12529.8900047824,191.29603060736488,6970.0,12068.064,20905.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,95.64802,95.64802,45.0,86.0,61.4,22.456625,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20629,2,2,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12700.567162732075,193.90178874400115,6876.3335,11904.963,20623.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,96.9509,96.9509,45.0,86.0,61.4,22.456625,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,24974373,58,79,10088.0,9214.0,1026.0,0.0,173.93103,282.45227,2524.0,0.0,116.63291,343.22943,772.8722558920698,5.485623202632555,183635.1,1.9225772e+06,2.2422694e+07,0.0,2.4974372e+07,438146.9,2.977789e+06,2.2504276e+07,1.0,2.51065e+06,32187.82,105744.97,609924.0,0.0,0,0,0,0,1184,1604,2.3223805,3.1632426,0.0,2524.0,139.86957,318.1359,101210.45,0,0,0,0,1,0,0,0,1.0,140.89052,173.93103,116.63291,0,0,0,0,0,0,58,10088,79,9214,8192,294,56,20,2.551677e+06,0.0,2.551677e+06,2.551677e+06,2.2422694e+07,0.0,2.2422694e+07,2.2422694e+07,Benign
6,24972303,16,12,1764.0,550.0,598.0,0.0,110.25,198.61034,156.0,0.0,45.833332,57.22179,92.66265910677122,1.121242201810542,924900.1,4.7402265e+06,2.4643136e+07,0.0,2.4972304e+07,1.6648202e+06,6.3569785e+06,2.4643136e+07,0.0,167208.0,15200.728,27496.344,81322.0,2.0,0,0,0,0,344,264,0.6407098,0.48053238,0.0,598.0,79.793106,153.8502,23669.885,0,0,0,0,1,0,0,0,0.0,82.64286,110.25,45.833332,0,0,0,0,0,0,16,1764,12,550,8192,247,14,20,329166.0,0.0,329166.0,329166.0,2.4643136e+07,0.0,2.4643136e+07,2.4643136e+07,Benign
17,20845,2,2,100.0,132.0,50.0,50.0,50.0,0.0,66.0,66.0,66.0,0.0,11129.767330295035,191.89254017750065,6948.3335,12030.536,20840.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,64,95.94627,95.94627,50.0,66.0,56.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,70.5,50.0,66.0,0,0,0,0,0,0,2,100,2,132,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,24970656,103,158,23826.0,139710.0,2178.0,0.0,231.32039,470.6676,2860.0,0.0,884.2405,680.2111,6549.12710342892,10.452268454621295,96040.984,1.4890954e+06,2.4013746e+07,0.0,2.4970656e+07,244810.36,2.384916e+06,2.4093832e+07,0.0,916017.0,5834.5034,16447.742,96197.0,1.0,0,0,0,0,2084,3184,4.1248417,6.327427,0.0,2860.0,624.1832,684.2789,468237.53,0,0,0,0,1,0,0,0,1.0,626.5747,231.32039,884.2405,0,0,0,0,0,0,103,23826,158,139710,8192,350,101,20,956908.0,0.0,956908.0,956908.0,2.4013746e+07,0.0,2.4013746e+07,2.4013746e+07,Benign
17,20860,2,2,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,12559.923298178332,191.75455417066155,6953.3335,12040.0625,20856.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,95.87727,95.87727,45.0,86.0,61.4,22.456625,504.3,0,0,0,0,0,0,0,0,1.0,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20849,2,2,86.0,204.0,43.0,43.0,43.0,0.0,102.0,102.0,102.0,0.0,13909.540025900524,191.85572449517963,6949.6665,12031.9795,20843.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,64,95.927864,95.927864,43.0,102.0,66.6,32.31563,1044.3,0,0,0,0,0,0,0,0,1.0,83.25,43.0,102.0,0,0,0,0,0,0,2,86,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20608,2,2,100.0,156.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,12422.360248447205,194.0993788819876,6869.3335,11893.704,20603.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,97.04969,97.04969,50.0,78.0,61.2,15.336231,235.2,0,0,0,0,0,0,0,0,1.0,76.5,50.0,78.0,0,0,0,0,0,0,2,100,2,156,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20737,2,2,72.0,218.0,36.0,36.0,36.0,0.0,109.0,109.0,109.0,0.0,13984.665091382554,192.8919322949318,6912.3335,11967.316,20731.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.44597,96.44597,36.0,109.0,65.2,39.983746,1598.7,0,0,0,0,0,0,0,0,1.0,81.5,36.0,109.0,0,0,0,0,0,0,2,72,2,218,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20909,2,2,86.0,162.0,43.0,43.0,43.0,0.0,81.0,81.0,81.0,0.0,11860.921134439715,191.3051795877373,6969.6665,12066.621,20903.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,95.65259,95.65259,43.0,81.0,58.2,20.813457,433.2,0,0,0,0,0,0,0,0,1.0,72.75,43.0,81.0,0,0,0,0,0,0,2,86,2,162,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,2696145,21,26,10534.0,19710.0,2693.0,0.0,501.61905,776.7689,1413.0,0.0,758.0769,625.85425,11217.497575241689,17.43229685347042,58611.848,314043.25,2.128248e+06,1.0,567894.0,28394.7,59721.855,243524.0,1.0,2.673455e+06,106938.2,467576.56,2.346607e+06,1.0,0,0,0,0,444,544,7.7888985,9.643398,0.0,2693.0,630.0833,699.9886,489984.0,0,0,0,0,1,0,0,0,1.0,643.4894,501.61905,758.0769,0,0,0,0,0,0,21,10534,26,19710,8192,8030,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6,10477813,30,39,11002.0,42958.0,1898.0,0.0,366.73334,649.0503,2920.0,0.0,1101.4872,959.38165,5149.929665665917,6.585343716288886,154085.48,1.1844216e+06,9.771294e+06,1.0,706516.0,24362.621,66590.28,274692.0,1.0,1.0455974e+07,275157.22,1.5832985e+06,9.771459e+06,1.0,0,0,0,0,648,804,2.863193,3.7221508,0.0,2920.0,770.8571,908.49023,825354.5,0,0,0,0,1,0,0,0,1.0,782.029,366.73334,1101.4872,0,0,0,0,0,0,30,11002,39,42958,8192,78,26,20,706516.0,0.0,706516.0,706516.0,9.771294e+06,0.0,9.771294e+06,9.771294e+06,Benign
17,20834,2,2,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,9983.680522223289,191.9938561966017,6944.6665,12023.319,20828.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,64,40,95.996925,95.996925,44.0,60.0,50.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,63.0,44.0,60.0,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20835,2,2,102.0,134.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,11327.0938324934,191.9846412287017,6945.0,12025.629,20831.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,95.99232,95.99232,51.0,67.0,57.4,8.763561,76.8,0,0,0,0,0,0,0,0,1.0,71.75,51.0,67.0,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20756,2,2,102.0,232.0,51.0,51.0,51.0,0.0,116.0,116.0,116.0,0.0,16091.732511081133,192.7153594141453,6918.6665,11978.286,20750.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,96.35768,96.35768,51.0,116.0,77.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1.0,96.25,51.0,116.0,0,0,0,0,0,0,2,102,2,232,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20754,2,2,88.0,220.0,44.0,44.0,44.0,0.0,110.0,110.0,110.0,0.0,14840.512672255947,192.73393080851883,6918.0,11980.596,20752.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.36697,96.36697,44.0,110.0,70.4,36.14969,1306.8,0,0,0,0,0,0,0,0,1.0,88.0,44.0,110.0,0,0,0,0,0,0,2,88,2,220,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20791,2,2,70.0,286.0,35.0,35.0,35.0,0.0,143.0,143.0,143.0,0.0,17122.793516425376,192.390938386802,6930.3335,11999.359,20786.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,96.19547,96.19547,35.0,143.0,78.2,59.154037,3499.2,0,0,0,0,0,0,0,0,1.0,97.75,35.0,143.0,0,0,0,0,0,0,2,70,2,286,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
17,20639,2,2,68.0,182.0,34.0,34.0,34.0,0.0,91.0,91.0,91.0,0.0,12112.989970444303,193.80783952710885,6879.6665,11911.603,20634.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,64,96.90392,96.90392,34.0,91.0,56.8,31.220186,974.7,0,0,0,0,0,0,0,0,1.0,71.0,34.0,91.0,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
